series_key;time_period;time_period_start;time_period_end;obs_value;updated_at;dataset_id;title_fr;title_long_fr;MNE;FREQ;DOMAINE;ACTIVITE;VARIABLE;ZONE_GEO;CATEGORIE;POPULATION;CONTREPARTIE;CONSOLIDATION;UNIT;DECIMALS;UNIT_MULT;ADJUSTMENT;TIME_FORMAT;SOURCE_AGENCY;TIME_PER_COLLECT;OBS_CONF;OBS_STATUS
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9925.475._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;74,42;2025-03-18T17:10:28+00:00;ACPR;Montant à l'actif de dérivés sur actions;Montant à l'actif de dérivés sur actions;TB_FIN_NEGO_DERIVES9925;A;BQ;_Z;475;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_O.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;3,64;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants du secteur de l'administration publique;Taux de prêts non performants du secteur de l'administration publique;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_O;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV_NPL.573._Z.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;1,57;2025-03-18T17:10:29+00:00;ACPR;Poids des provisions des prêts non performants aux ménages et aux entreprises non financières;Poids des provisions des prêts non performants aux ménages et aux entreprises non financières;TX_PROV_NPL;A;BQ;_Z;573;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_PART_OPTION9968.494._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;1278,89;2025-03-18T17:10:28+00:00;ACPR;Dérivés (somme actif et passif);Dérivés (somme actif et passif);TB_FIN_NEGO_PART_OPTION9968;A;BQ;_Z;494;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_L.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;383,48;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur des activités immobilières;Crédits bruts aux entreprises du secteur des activités immobilières;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_L;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_NOTIONNEL_GRE_GRE.47._Z.EF.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;36024,07;2025-03-18T17:10:27+00:00;ACPR;Montant notionnels de dérivés de gré à gré avec autres entreprises financières;Montant notionnels de dérivés de gré à gré avec autres entreprises financières;DERIV_NOTIONNEL_GRE_GRE;A;BQ;_Z;47;_Z;RISQUES;TOP6_AUT_GROUPES;EF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;1885,58;2025-03-18T17:10:26+00:00;ACPR;Ménages (crédits nets);Ménages (crédits nets);CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.GB.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;64,16;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières au Royaume uni;Crédits bruts aux ménages et entreprises non financières au Royaume uni;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;GB;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.BE.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;131,92;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières en Belgique;Crédits bruts aux ménages et entreprises non financières en Belgique;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;BE;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.FR.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;72,4;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement en France;Taux de provisionnement en France;TX_PROV;A;BQ;_Z;572;FR;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.S1_ENFCA_BASE100.660._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;102,78;2025-10-22T14:00:31+00:00;ACPR;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 1 - coût amorti - base 100;Encours de prêts et avances (brut comptable) aux entreprises non financières en stade 1 - coût amorti - base 100;S1_ENFCA_BASE100;A;BQ;_Z;660;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_D.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;70,21;2025-03-18T17:10:26+00:00;ACPR;Crédits au secteur de l'électricité, gaz, vapeur et air conditionné;Crédits au secteur de l'électricité, gaz, vapeur et air conditionné;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_D;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9920.586._Z._Z.PHNC._Z._Z;2020;2020-01-01;2020-12-31;1230,39;2025-09-17T10:00:30+00:00;ACPR;Montants notionnels de dérivés sur crédit;Montants notionnels de dérivés sur crédit;TB_FIN_NEGO_DERIVES9920;A;BQ;_Z;586;_Z;RISQUES;_Z;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.ES.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;48,66;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières en Espagne;Crédits bruts aux ménages et entreprises non financières en Espagne;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;ES;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.OBLIG_PTF_NEGO.238._Z.BC.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;2,57;2025-03-18T17:10:28+00:00;ACPR;Titre de créances émis par les banques centrales dans le portefeuille de négociation;Titre de créances émis par les banques centrales dans le portefeuille de négociation;OBLIG_PTF_NEGO;A;BQ;_Z;238;_Z;RISQUES;TOP6_AUT_GROUPES;BC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10005.461._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;4,03;2025-03-18T17:10:28+00:00;ACPR;Vente de dérivés de crédit sur transfert de rendement (Total return swaps) En notionnel;Vente de dérivés de crédit sur transfert de rendement (Total return swaps) En notionnel;TB_FIN_NEGO_DERIVE_CREDIT10005;A;BQ;_Z;461;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_NOTIONNEL_GRE_GRE.47._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;60245,87;2025-03-18T17:10:27+00:00;ACPR;Montant notionnels de dérivés de gré à gré;Montant notionnels de dérivés de gré à gré;DERIV_NOTIONNEL_GRE_GRE;A;BQ;_Z;47;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10018.470._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;0,45;2025-03-18T17:10:28+00:00;ACPR;Dérivés de crédit sur transfert de rendement (Total return swaps) au passif;Dérivés de crédit sur transfert de rendement (Total return swaps) au passif;TB_FIN_NEGO_DERIVE_CREDIT10018;A;BQ;_Z;470;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_PART_OPTION9961.489._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;93,12;2025-03-18T17:10:28+00:00;ACPR;Options de gré à gré sur Capitaux propres (somme actif et passif);Options de gré à gré sur Capitaux propres (somme actif et passif);TB_FIN_NEGO_PART_OPTION9961;A;BQ;_Z;489;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_C.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;5,03;2025-03-18T17:10:28+00:00;ACPR;Taux de prêts non performants du secteur des industrie manufacturière;Taux de prêts non performants du secteur des industrie manufacturière;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_C;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_M.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;3,99;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants du secteur des activités spécialisées, scientifiques et techniques;Taux de prêts non performants du secteur des activités spécialisées, scientifiques et techniques;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_M;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_S.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;3,03;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants du secteur des autres activités de services;Taux de prêts non performants du secteur des autres activités de services;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_S;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL_APRES_PROV.570._Z.PME.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;2,23;2025-03-18T17:10:29+00:00;ACPR;Poids des prêts non performants nets des provisions aux PME;Poids des prêts non performants nets des provisions aux PME;TX_NPL_APRES_PROV;A;BQ;_Z;570;_Z;RISQUES;TOP6_AUT_GROUPES;PME;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_G.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;73,09;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur du commerce;Taux de provisionnement du secteur du commerce;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_G;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_D.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;85,76;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur de l'électricité, gaz, vapeur et air conditionné;Taux de provisionnement du secteur de l'électricité, gaz, vapeur et air conditionné;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_D;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.US.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;65,9;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement aux Etats-Unis;Taux de provisionnement aux Etats-Unis;TX_PROV;A;BQ;_Z;572;US;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_BAIL.33._Z._Z.SOLO._Z.TOTAL_SECTEUR;2020;2020-01-01;2020-12-31;100,43;2025-10-22T14:00:28+00:00;ACPR;Crédit-bail et opérations assimilées à l'ensemble de la clientèle non financière;Crédit-bail et opérations assimilées à l'ensemble de la clientèle non financière;CRED_BAIL;A;BQ;_Z;33;_Z;RISQUES;TOTAL_SECTEUR;_Z;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_C.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;212,75;2025-03-18T17:10:26+00:00;ACPR;Crédits au secteur des industrie manufacturière;Crédits au secteur des industrie manufacturière;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_C;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_PART_BILAN9839.486._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;1654,35;2025-03-18T17:10:28+00:00;ACPR;Portefeuille de négociation - Actif;Portefeuille de négociation - Actif;TB_FIN_NEGO_PART_BILAN9839;A;BQ;_Z;486;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.ACT_PTF_NEGO.3._Z.AUTRES.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;0,03;2025-03-18T17:10:26+00:00;ACPR;Instruments de capitaux propres des autres entités dans le portefeuille de négociation;Instruments de capitaux propres des autres entités dans le portefeuille de négociation;ACT_PTF_NEGO;A;BQ;_Z;3;_Z;RISQUES;TOP6_AUT_GROUPES;AUTRES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_TX_DOUT_MEN_ENF8968.39._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;50,41;2025-03-31T08:10:37+00:00;ACPR;Prêts et avances bruts non performants au coût amorti du secteur bancaire français (IFRS) - ménages;Prêts et avances bruts non performants au coût amorti du secteur bancaire français (IFRS) - ménages;GB_FIN_TX_DOUT_MEN_ENF8968;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.S2_MCA.661._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;119,32;2025-03-31T08:10:38+00:00;ACPR;Encours de prêts et avances (brut comptable) aux ménages en stade 2 - coût amorti;Encours de prêts et avances (brut comptable) aux ménages en stade 2 - coût amorti;S2_MCA;A;BQ;_Z;661;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_NOTIONNEL_ORGA.48._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;3906,27;2025-03-18T17:10:27+00:00;ACPR;Montant notionnels de dérivés sur marchés organisés;Montant notionnels de dérivés sur marchés organisés;DERIV_NOTIONNEL_ORGA;A;BQ;_Z;48;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_ACTIF_9846.182._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;220,55;2025-03-18T17:10:28+00:00;ACPR;Titres de créances dans le portefeuille de négociation coté actif;Titres de créances dans le portefeuille de négociation coté actif;GB_FIN_NEGO_ACTIF_9846;A;BQ;_Z;182;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.LOANS_PTF_NEGO.222._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;0,25;2025-03-18T17:10:28+00:00;ACPR;Prêts aux Ménages dans le portefeuille de négociation;Prêts aux Ménages dans le portefeuille de négociation;LOANS_PTF_NEGO;A;BQ;_Z;222;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10002.459._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;0,66;2025-03-18T17:10:28+00:00;ACPR;Vente de options sur écart de crédit (CDS) En notionnel;Vente de options sur écart de crédit (CDS) En notionnel;TB_FIN_NEGO_DERIVE_CREDIT10002;A;BQ;_Z;459;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10003.460._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;1,66;2025-03-18T17:10:28+00:00;ACPR;Achats de options sur écart de crédit (CDS) En notionnel;Achats de options sur écart de crédit (CDS) En notionnel;TB_FIN_NEGO_DERIVE_CREDIT10003;A;BQ;_Z;460;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9924.474._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;407,99;2025-03-18T17:10:28+00:00;ACPR;Montant à l'actif de dérivés sur taux d'intérêt;Montant à l'actif de dérivés sur taux d'intérêt;TB_FIN_NEGO_DERIVES9924;A;BQ;_Z;474;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9934.482._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;154,74;2025-03-18T17:10:28+00:00;ACPR;Montant au passif de dérivés sur change et or;Montant au passif de dérivés sur change et or;TB_FIN_NEGO_DERIVES9934;A;BQ;_Z;482;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_PART_OPTION9958.488._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;152,03;2025-03-18T17:10:28+00:00;ACPR;Options de gré à gré sur Taux d'intérêt (somme actif et passif);Options de gré à gré sur Taux d'intérêt (somme actif et passif);TB_FIN_NEGO_PART_OPTION9958;A;BQ;_Z;488;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL_APRES_PROV.570._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;1,34;2025-03-18T17:10:29+00:00;ACPR;Poids des prêts non performants nets des provisions aux ménages;Poids des prêts non performants nets des provisions aux ménages;TX_NPL_APRES_PROV;A;BQ;_Z;570;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_B.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;53,65;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur des industries extractives;Taux de provisionnement du secteur des industries extractives;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_B;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_TX_DOUT_MEN_ENF8998.39._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;53,22;2025-10-22T14:00:31+00:00;ACPR;Part des ménages dans les prêts et avances bruts au coût amorti aux ménages et aux entreprises non financières - secteur bancaire français (IFRS);Part des ménages dans les prêts et avances bruts au coût amorti aux ménages et aux entreprises non financières - secteur bancaire français (IFRS);GB_FIN_TX_DOUT_MEN_ENF8998;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_COURT9873.185._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;147,78;2025-03-18T17:10:28+00:00;ACPR;Positions courtes sur Titres de créance;Positions courtes sur Titres de créance;GB_FIN_NEGO_COURT9873;A;BQ;_Z;185;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_TX_DOUT_MEN_ENF8964.39._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;1919,06;2025-03-31T08:10:37+00:00;ACPR;Prêts et avances bruts au coût amorti du secteur bancaire français (IFRS) - ménages;Prêts et avances bruts au coût amorti du secteur bancaire français (IFRS) - ménages;GB_FIN_TX_DOUT_MEN_ENF8964;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.PL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;77,3;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement en Pologne;Taux de provisionnement en Pologne;TX_PROV;A;BQ;_Z;572;PL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_C.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;220,18;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur des industrie manufacturière;Crédits bruts aux entreprises du secteur des industrie manufacturière;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_C;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_PASSIF_GRE_GRE.49._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;340,45;2025-03-18T17:10:27+00:00;ACPR;Montant au passif de dérivés de gré à gré avec établissements de crédit;Passif de dérivés de gré à gré avec établissements de crédit;DERIV_PASSIF_GRE_GRE;A;BQ;_Z;49;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_AFF.31._Z.APU.SOLO._Z.TOTAL_SECTEUR;2020;2020-01-01;2020-12-31;4,84;2025-03-18T17:10:26+00:00;ACPR;Affacturage aux administrations publiques;Affacturage aux administrations publiques;CRED_AFF;A;BQ;_Z;31;_Z;RISQUES;TOTAL_SECTEUR;APU;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_N.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;94,93;2025-03-18T17:10:27+00:00;ACPR;Crédits au secteur de l'activité de services administratifs et de soutien;Crédits au secteur de l'activité de services administratifs et de soutien;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_N;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_COD.30._Z.MENAGES.SOLO._Z.TOTAL_SECTEUR;2020;2020-01-01;2020-12-31;9,18;2025-10-22T14:00:28+00:00;ACPR;Comptes ordinaires débiteurs aux Ménages;Comptes ordinaires débiteurs aux Ménages;CRED_COD;A;BQ;_Z;30;_Z;RISQUES;TOTAL_SECTEUR;MENAGES;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_N.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;96,5;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de l'activité de services administratifs et de soutien;Crédits bruts aux entreprises du secteur de l'activité de services administratifs et de soutien;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_N;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_O.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;4,86;2025-03-18T17:10:27+00:00;ACPR;Crédits au secteur de l'administration publique;Crédits au secteur de l'administration publique;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_O;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_COD.30._Z.APU.SOLO._Z.TOTAL_SECTEUR;2020;2020-01-01;2020-12-31;6,86;2025-03-18T17:10:27+00:00;ACPR;Comptes ordinaires débiteurs aux administrations publiques;Comptes ordinaires débiteurs aux administrations publiques;CRED_COD;A;BQ;_Z;30;_Z;RISQUES;TOTAL_SECTEUR;APU;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_H.PHNC._Z.TOP6_AUT_GROUPES;2020;2020-01-01;2020-12-31;98,66;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur du transports et entreposage;Crédits bruts aux entreprises du secteur du transports et entreposage;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_H;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
